-0.21718,-0.1404,-0.23559,-0.23996,0.098421,0.17908,0.21715,0.24347,0.012826,-0.59826,0.60589,-0.56042,0.66554,-0.73218,-0.38664,-0.63649,0.45087,-0.17604,0.13589,-0.76544,-0.97867,0.14614,0.29881,-0.61057,0.88514,0.91564,-0.35727,-0.3916,0.17444,-0.43769,-0.028305,-0.54616,0.26342,-0.33228,0.13692,-0.14918,0.20635,-0.21213,0.18846,-0.17943,-0.3077,-0.018183,-0.0063257,0.30849,-0.061789,0.074854,0.24379,-0.96553,0.07407,-0.01088,-0.64529,-0.56371,0.46056,-0.36378,0.56628,0.49253,-0.99003,-0.64393,0.98794,0.75037,0.75397,0.0073202,-0.33269,-0.89433,0.054083,0.10591,-0.10872,-0.0067216,0.10533,-0.063265,0.15531,0.1222,-0.70577,-0.42287,-0.20582,0.22862,0.44503,0.74497,-0.8159,-0.68527,-0.17254,0.17788,0.66014,0.82253,-0.45391,-0.36848,0.41809,0.42775,0.5441,-0.34651,-0.77814,-0.17544,0.13896,0.79714,-0.8375,-0.76604,-0.44734,0.84697,0.88262,-0.46517,0.65956,0.59179,-0.56318,-0.97239,-0.9988,0.87001,-0.78885,0.99596,0.89445
0.33316,0.73486,-0.3789,0.043817,-0.85389,0.76771,-0.33345,0.090195,-0.98472,0.77473,-0.76882,0.8024,-0.71834,0.65151,-0.75882,0.2591,0.66835,-0.93996,0.95948,-0.62235,0.18333,-0.94378,0.91497,0.75014,-0.43442,0.39243,0.83475,0.78669,-0.97675,0.70512,-0.98315,-0.091843,-0.92754,0.86443,-0.91093,0.28013,-0.73035,0.83326,-0.5552,0.97903,-0.92069,0.066635,-0.14138,0.92581,0.48047,0.48891,-0.45485,0.058702,-0.47926,-0.4861,0.1976,0.295,-0.39823,0.48013,-0.29218,-0.36821,0.10373,0.59061,-0.14653,0.37312,-0.52497,0.68955,-0.61595,-0.2041,-0.80761,-0.76128,0.75857,0.84434,-0.76182,-0.88891,0.9295,-0.74535,-0.51587,0.86898,-0.96457,0.95673,-0.85313,0.43091,-0.26784,0.41637,-0.97621,0.97577,-0.46276,0.11519,-0.38984,-0.58401,0.48032,0.45747,0.020397,-0.62389,-0.42931,0.86339,-0.88171,0.30277,-0.30365,-0.32039,-0.3383,0.30075,0.28779,-0.67981,0.71907,0.75791,-0.74453,-0.13563,-0.029475,-0.17453,0.22953,0.072539,0.22425
0.91752,0.66353,0.89495,0.96979,-0.51106,-0.61527,-0.91742,-0.96571,-0.17366,0.20465,-0.2045,0.20512,-0.20257,0.1986,-0.52413,-0.72647,0.59163,-0.29238,0.24685,0.16366,-0.092749,0.29652,-0.27118,-0.25397,0.16674,-0.087178,-0.41898,-0.47725,0.12462,-0.55788,-0.18058,-0.83263,0.26509,-0.37729,0.38917,0.9483,-0.65116,0.51056,-0.81008,-0.09642,-0.2401,-0.99761,0.98994,0.21841,0.87483,0.86911,-0.85655,0.25359,-0.87454,-0.87384,0.73794,0.7715,-0.79328,0.79821,-0.77069,-0.78857,-0.095241,0.48635,0.049956,0.54565,-0.39488,0.7242,-0.71409,-0.39815,-0.58723,-0.63972,0.64245,0.53577,-0.63916,-0.4537,0.33453,-0.65538,0.48555,0.25701,0.16504,-0.18002,-0.27224,-0.50925,0.51241,0.59752,-0.13131,0.12739,-0.59167,-0.55693,-0.80124,-0.72329,0.77103,0.77959,0.83877,-0.7005,0.45846,0.47305,-0.45086,-0.5224,-0.4543,-0.55725,-0.82791,0.4384,0.37169,-0.56698,-0.2189,0.27452,-0.35848,0.18992,-0.039187,0.4611,-0.57012,-0.052945,-0.38687
